threshold,fpr,tpr
0.9335070252418518,0.043548387096774194,0.34517203107658156
0.9334467649459839,0.043548387096774194,0.3462819089900111
0.9331229329109192,0.04387096774193548,0.3462819089900111
0.9329893589019775,0.04387096774193548,0.34739178690344064
0.9324542284011841,0.04419354838709678,0.34961154273029965
0.9324479699134827,0.04419354838709678,0.3507214206437292
0.9327468276023865,0.04419354838709678,0.34739178690344064
0.9324437379837036,0.04419354838709678,0.3518312985571587
0.9324306845664978,0.04419354838709678,0.35294117647058826
0.932733416557312,0.04419354838709678,0.34850166481687017
0.9321311712265015,0.044516129032258066,0.35294117647058826
0.9318078756332397,0.044838709677419354,0.3562708102108768
0.9319356083869934,0.044838709677419354,0.35405105438401774
0.9320321679115295,0.044838709677419354,0.35294117647058826
0.931880533695221,0.044838709677419354,0.3551609322974473
0.9315356612205505,0.04516129032258064,0.3562708102108768
0.9304100871086121,0.04516129032258064,0.3584905660377358
0.9305731654167175,0.04516129032258064,0.35738068812430634
0.9303689002990723,0.04516129032258064,0.35960044395116536
0.9302575588226318,0.04516129032258064,0.3607103218645949
0.9297285676002502,0.04548387096774194,0.36182019977802443
0.9302574992179871,0.04548387096774194,0.3607103218645949
0.9293879270553589,0.045806451612903226,0.36293007769145397
0.9291143417358398,0.045806451612903226,0.3662597114317425
0.9291368722915649,0.045806451612903226,0.365149833518313
0.9285314083099365,0.045806451612903226,0.36847946725860153
0.9286046624183655,0.045806451612903226,0.36736958934517205
0.9292500615119934,0.045806451612903226,0.36403995560488345
0.9285274147987366,0.045806451612903226,0.36958934517203107
0.9294233322143555,0.045806451612903226,0.36182019977802443
0.9281250834465027,0.045806451612903226,0.3706992230854606
0.9278563261032104,0.046129032258064515,0.3706992230854606
0.9275915026664734,0.04645161290322581,0.3729189789123196
0.927436351776123,0.04645161290322581,0.3751387347391787
0.9274966716766357,0.04645161290322581,0.37402885682574916
0.9276193380355835,0.04645161290322581,0.3706992230854606
0.9276064038276672,0.04645161290322581,0.37180910099889014
0.9273602962493896,0.0467741935483871,0.3751387347391787
0.9271532297134399,0.0467741935483871,0.3762486126526082
0.9267690181732178,0.04709677419354839,0.37846836847946724
0.9268403053283691,0.04709677419354839,0.37735849056603776
0.9262851476669312,0.04709677419354839,0.3795782463928968
0.9262396693229675,0.04709677419354839,0.3806881243063263
0.9270693063735962,0.04709677419354839,0.3762486126526082
0.9258967638015747,0.047419354838709675,0.3806881243063263
0.9256788492202759,0.04774193548387097,0.38179800221975585
0.9256585836410522,0.04774193548387097,0.38290788013318533
0.9258019328117371,0.04774193548387097,0.3806881243063263
0.9251466393470764,0.04806451612903226,0.38290788013318533
0.9241777658462524,0.04838709677419355,0.38401775804661487
0.9251179695129395,0.04838709677419355,0.38290788013318533
0.9237315058708191,0.048709677419354835,0.3851276359600444
0.9238514304161072,0.048709677419354835,0.38401775804661487
0.92291259765625,0.04903225806451613,0.3851276359600444
0.922889232635498,0.04935483870967742,0.3851276359600444
0.9228019118309021,0.04967741935483871,0.3851276359600444
0.9224227070808411,0.05,0.3873473917869034
0.922581672668457,0.05,0.38623751387347394
0.9227063655853271,0.05,0.3851276359600444
0.9223899245262146,0.05,0.38845726970033295
0.9222522377967834,0.05032258064516129,0.3895671476137625
0.9222729206085205,0.05032258064516129,0.38845726970033295
0.9218683838844299,0.05064516129032258,0.3895671476137625
0.9207050204277039,0.05096774193548387,0.390677025527192
0.9205138683319092,0.05096774193548387,0.39178690344062156
0.9213497042655945,0.05096774193548387,0.3895671476137625
0.920284628868103,0.05129032258064516,0.39289678135405104
0.9204885363578796,0.05129032258064516,0.39178690344062156
0.9197339415550232,0.05129032258064516,0.3951165371809101
0.9200187921524048,0.05129032258064516,0.3940066592674806
0.9194478988647461,0.05161290322580645,0.3951165371809101
0.9190070629119873,0.05193548387096774,0.3951165371809101
0.918306827545166,0.05193548387096774,0.39622641509433965
0.91819828748703,0.052258064516129035,0.39622641509433965
0.9179279804229736,0.052580645161290324,0.39622641509433965
0.9170104265213013,0.05290322580645161,0.39622641509433965
0.9166355133056641,0.0532258064516129,0.39622641509433965
